 ,1990,2000,2011,,2012,2013,2014,2015,2016,2017,2018,2019,2020
Finland,"141,438,345,513.9","125,706,651,925.6","275,243,697,751.0",,"258,304,834,621.6","271,285,280,621.4","274,497,230,803.0","234,440,080,998.3","240,607,907,010.4","255,232,257,243.5","275,946,554,578.8","269,296,310,180.4",..
France,"1,269,179,616,913.6","1,362,248,940,482.8","2,861,408,170,264.6",,"2,683,825,225,092.6","2,811,077,725,703.6","2,852,165,760,630.3","2,438,207,896,251.8","2,471,285,607,081.7","2,595,151,045,197.7","2,787,863,958,885.5","2,715,518,274,227.5",..
French Polynesia,"3,181,206,304.8","3,447,543,137.9",..,,..,..,..,..,..,..,..,..,..
Gabon,"5,952,293,765.8","5,067,865,320.8","18,210,308,748.3",,"17,170,465,294.0","17,595,745,653.4","18,203,968,001.9","14,383,107,714.0","14,023,890,620.3","14,929,488,770.7","16,862,282,413.9","16,874,450,215.1",..
"Gambia, The","317,083,373.5","782,915,402.4","1,409,694,553.9",,"1,415,006,238.1","1,375,608,956.1","1,229,460,601.9","1,378,176,868.3","1,484,579,844.4","1,504,909,753.3","1,670,670,668.6","1,826,073,739.8",..
Georgia,"7,753,501,867.8","3,057,475,288.8","15,107,441,446.8",,"16,488,403,076.4","17,189,551,521.0","17,627,003,454.7","14,953,950,557.4","15,141,758,566.8","16,242,916,915.7","17,599,700,090.8","17,477,255,545.7",..
Germany,"1,771,671,206,875.7","1,943,145,384,190.2","3,744,408,602,683.9",,"3,527,344,944,139.8","3,732,743,446,218.9","3,883,920,155,292.3","3,356,235,704,119.8","3,467,498,002,104.3","3,682,602,479,929.4","3,963,767,526,251.0","3,861,123,558,039.2",..
Ghana,"5,889,174,825.5","4,983,024,408.1","39,337,314,809.9",,"41,270,954,737.2","62,405,374,785.5","53,660,342,159.8","48,564,863,888.4","55,009,730,600.0","58,998,132,329.6","65,556,464,048.2","66,983,634,223.9",..
Gibraltar,..,..,..,,..,..,..,..,..,..,..,..,..
Greece,"97,891,092,003.4","130,133,845,586.9","287,797,821,676.1",,"245,670,666,767.5","239,862,011,051.8","237,029,578,730.0","196,591,353,872.1","195,222,443,844.8","203,588,424,740.3","218,138,367,208.8","209,852,761,132.8",..
Greenland,"1,018,970,364.9","1,068,030,829.8","2,684,467,375.7",,"2,609,667,673.7","2,684,952,726.9","2,842,048,997.8","2,499,115,623.0","2,707,146,783.1","2,826,651,925.7","3,051,626,389.6",..,..
